Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,SalesMethod
Walmart,1128299,17-04-2021,Southeast,Florida,Orlando,Men's Street Footwear,62.00,138,856.00,359.00,Online
West Gear,1185732,02-10-2021,Southeast,Florida,Orlando,Men's Athletic Footwear,42.00,138,580.00,284.00,Online
West Gear,1185732,09-08-2021,Northeast,New York,Albany,Women's Street Footwear,41.00,138,566.00,198.00,Online
Foot Locker,1128299,24-11-2021,Southeast,Virginia,Richmond,Women's Street Footwear,43.00,138,593.00,285.00,Online
Sports Direct,1185732,19-01-2021,Southeast,Virginia,Richmond,Women's Apparel,33.00,138,455.00,310.00,Online
Sports Direct,1185732,17-02-2021,Midwest,Michigan,Detroit,Women's Apparel,33.00,138,455.00,305.00,Online
Sports Direct,1185732,17-06-2021,Midwest,Michigan,Detroit,Women's Street Footwear,41.00,138,566.00,249.00,Online
Sports Direct,1185732,16-11-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,41.00,138,566.00,277.00,Online
Foot Locker,1185732,15-12-2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,48.00,138,662.00,318.00,Online
West Gear,1185732,01-11-2021,Midwest,Missouri,St. Louis,Women's Apparel,24.00,138,331.00,212.00,Online
West Gear,1185732,07-10-2021,West,Utah,Salt Lake City,Women's Street Footwear,24.00,138,331.00,159.00,Online
West Gear,1128299,17-08-2021,South,Louisiana,New Orleans,Men's Apparel,64.00,138,883.00,521.00,Online
West Gear,1197831,04-05-2021,West,Idaho,Boise,Women's Street Footwear,24.00,138,331.00,156.00,Online
West Gear,1197831,04-05-2021,West,Idaho,Boise,Women's Apparel,28.00,138,386.00,236.00,Online
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Athletic Footwear,51.00,138,704.00,366.00,Online
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Street Footwear,51.00,138,704.00,317.00,Online
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Athletic Footwear,42.00,138,580.00,307.00,Online
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Street Footwear,42.00,138,580.00,267.00,Online
Sports Direct,1128299,07-12-2021,Southeast,Georgia,Atlanta,Men's Apparel,54.00,138,745.00,358.00,Online
Foot Locker,1128299,12-12-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,53.00,138,731.00,366.00,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,41.00,138,566.00,260.00,Online
Amazon,1185732,09-09-2021,Midwest,Ohio,Columbus,Women's Street Footwear,23.00,138,317.00,175.00,Online
Amazon,1185732,09-09-2021,Midwest,Ohio,Columbus,Women's Apparel,37.00,138,511.00,317.00,Online
Amazon,1185732,10-11-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,29.00,138,400.00,188.00,Online
Amazon,1185732,11-10-2021,Midwest,Ohio,Columbus,Men's Apparel,76.00,138,1049.00,514.00,Online
Amazon,1185732,22-02-2021,Midwest,Ohio,Columbus,Men's Street Footwear,38.00,138,524.00,278.00,Online
Foot Locker,1185732,01-12-2021,Midwest,Kansas,Wichita,Men's Street Footwear,38.00,138,524.00,257.00,Online
Foot Locker,1185732,13-09-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,42.00,138,580.00,261.00,Online
Foot Locker,1185732,07-05-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49.00,138,676.00,298.00,Online
West Gear,1185732,12-02-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58.00,138,800.00,328.00,Online
Foot Locker,1185732,22-02-2021,Northeast,West Virginia,Charleston,Men's Street Footwear,32.00,138,442.00,234.00,Online
Kohl's,1185732,01-10-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,32.00,138,442.00,221.00,Online
Foot Locker,1185732,06-08-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,47.00,138,649.00,292.00,Online
Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Women's Apparel,66.00,138,911.00,428.00,Online
West Gear,1128299,25-04-2020,West,Colorado,Denver,Women's Apparel,78.00,137,1069.00,427.00,Online
West Gear,1128299,05-08-2020,West,Colorado,Denver,Men's Street Footwear,51.00,137,699.00,349.00,Online
West Gear,1128299,25-05-2020,West,Colorado,Denver,Women's Apparel,75.00,137,1028.00,339.00,Online
West Gear,1128299,07-04-2020,West,Washington,Seattle,Women's Athletic Footwear,78.00,137,1069.00,438.00,Online
Foot Locker,1185732,28-11-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,47.00,137,644.00,303.00,Online
Sports Direct,1128299,17-02-2021,West,Hawaii,Honolulu,Men's Street Footwear,36.00,137,493.00,207.00,Online
West Gear,1185732,05-08-2021,Northeast,New York,Albany,Men's Apparel,56.00,137,767.00,376.00,Online
West Gear,1185732,09-08-2021,Northeast,New York,Albany,Women's Athletic Footwear,44.00,137,603.00,247.00,Online
West Gear,1185732,10-10-2021,Northeast,New York,Albany,Women's Street Footwear,46.00,137,630.00,252.00,Online
Kohl's,1185732,07-10-2021,West,Wyoming,Cheyenne,Men's Apparel,48.00,137,658.00,276.00,Online
Kohl's,1185732,09-10-2021,West,Wyoming,Cheyenne,Women's Street Footwear,38.00,137,521.00,239.00,Online
Sports Direct,1185732,17-10-2021,Midwest,Michigan,Detroit,Women's Apparel,52.00,137,712.00,499.00,Online
West Gear,1128299,17-11-2021,South,Louisiana,New Orleans,Women's Street Footwear,38.00,137,521.00,271.00,Online
West Gear,1197831,07-06-2021,West,Idaho,Boise,Women's Athletic Footwear,47.00,137,644.00,412.00,Online
Sports Direct,1128299,03-12-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,37.00,137,507.00,253.00,Online
Sports Direct,1128299,07-12-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,50.00,137,685.00,343.00,Online
Sports Direct,1128299,13-11-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,51.00,137,699.00,356.00,Online
Amazon,1185732,04-10-2021,Midwest,Ohio,Columbus,Women's Apparel,34.00,137,466.00,303.00,Online
Amazon,1185732,23-09-2021,Southeast,Kentucky,Louisville,Men's Street Footwear,48.00,137,658.00,349.00,Online
Sports Direct,1185732,16-12-2021,South,Mississippi,Jackson,Women's Street Footwear,59.00,137,808.00,436.00,Online
West Gear,1197831,21-10-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,29.00,137,397.00,215.00,Online
Foot Locker,1185732,06-06-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,32.00,137,438.00,184.00,Online
Foot Locker,1185732,17-01-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,36.00,137,493.00,222.00,Online
Amazon,1185732,04-11-2021,Northeast,Vermont,Burlington,Men's Street Footwear,41.00,137,562.00,315.00,Online
Amazon,1185732,09-10-2021,Northeast,Vermont,Burlington,Men's Street Footwear,56.00,137,767.00,437.00,Online
Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Women's Apparel,64.00,137,877.00,430.00,Online
Foot Locker,1185732,15-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58.00,136,789.00,497.00,Online
Foot Locker,1185732,03-05-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,19.00,136,258.00,103.00,Online
Sports Direct,1197831,20-08-2021,South,Texas,Dallas,Women's Athletic Footwear,28.00,136,381.00,171.00,Outlet
West Gear,1128299,13-03-2020,West,Nevada,Las Vegas,Men's Apparel,49.00,136,666.00,360.00,Outlet
Sports Direct,1197831,30-04-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,40.00,136,544.00,310.00,Outlet
Sports Direct,1197831,08-09-2021,South,Alabama,Birmingham,Women's Street Footwear,26.00,136,354.00,156.00,Outlet
Foot Locker,1128299,24-08-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,52.00,136,707.00,276.00,Outlet
Foot Locker,1128299,24-11-2021,Southeast,Virginia,Richmond,Men's Apparel,56.00,136,762.00,335.00,Outlet
Sports Direct,1185732,19-01-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,21.00,136,286.00,120.00,Outlet
West Gear,1185732,04-11-2021,West,Utah,Salt Lake City,Women's Apparel,20.00,136,272.00,141.00,Outlet
West Gear,1185732,11-11-2021,West,Utah,Salt Lake City,Men's Athletic Footwear,14.00,136,190.00,74.00,Outlet
West Gear,1185732,12-10-2021,West,Utah,Salt Lake City,Women's Athletic Footwear,22.00,136,299.00,126.00,Outlet
West Gear,1128299,24-08-2021,West,Oregon,Portland,Men's Apparel,53.00,136,721.00,303.00,Outlet
West Gear,1128299,18-05-2021,South,Louisiana,New Orleans,Women's Street Footwear,37.00,136,503.00,211.00,Outlet
Sports Direct,1197831,09-05-2021,West,Idaho,Boise,Women's Athletic Footwear,40.00,136,544.00,299.00,Outlet
Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Men's Street Footwear,23.00,136,313.00,125.00,Outlet
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Apparel,45.00,136,612.00,226.00,Outlet
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Street Footwear,35.00,136,476.00,195.00,Outlet
Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Men's Athletic Footwear,36.00,136,490.00,230.00,Outlet
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,36.00,136,490.00,220.00,Outlet
Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,46.00,136,626.00,263.00,Outlet
Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,40.00,136,544.00,223.00,Outlet
Sports Direct,1128299,14-05-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,36.00,136,490.00,220.00,Outlet
Foot Locker,1185732,18-02-2021,South,Mississippi,Jackson,Men's Apparel,26.00,136,354.00,138.00,Outlet
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Women's Street Footwear,11.00,136,150.00,70.00,Outlet
Foot Locker,1185732,16-03-2021,South,Mississippi,Jackson,Women's Apparel,17.00,136,231.00,125.00,Outlet
Foot Locker,1185732,16-05-2021,South,Mississippi,Jackson,Women's Street Footwear,26.00,136,354.00,152.00,Outlet
Sports Direct,1197831,21-02-2021,South,Mississippi,Jackson,Women's Street Footwear,11.00,136,150.00,63.00,Outlet
Foot Locker,1185732,07-06-2021,Northeast,Rhode Island,Providence,Women's Apparel,38.00,136,517.00,217.00,Outlet
Amazon,1185732,08-11-2021,Northeast,Vermont,Burlington,Women's Apparel,44.00,136,598.00,257.00,Outlet
Foot Locker,1185732,30-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,46.00,135,621.00,342.00,Online
Foot Locker,1185732,18-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,47.00,135,635.00,317.00,Online
Sports Direct,1197831,28-08-2021,South,Texas,Dallas,Women's Apparel,32.00,135,432.00,272.00,Online
Sports Direct,1197831,10-02-2021,South,Texas,Dallas,Men's Apparel,53.00,135,716.00,351.00,Online
Foot Locker,1185732,21-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64.00,135,864.00,562.00,Online
West Gear,1128299,17-04-2020,West,Colorado,Denver,Women's Athletic Footwear,62.00,135,837.00,502.00,Online
West Gear,1128299,29-04-2020,West,Colorado,Denver,Women's Athletic Footwear,63.00,135,851.00,459.00,Online
West Gear,1128299,28-05-2020,West,Colorado,Denver,Women's Street Footwear,46.00,135,621.00,217.00,Online
West Gear,1128299,15-07-2020,West,Washington,Seattle,Women's Street Footwear,63.00,135,851.00,315.00,Online
Foot Locker,1185732,23-10-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,32.00,135,432.00,194.00,Online
Sports Direct,1197831,13-03-2021,Midwest,Montana,Billings,Women's Athletic Footwear,32.00,135,432.00,246.00,Online
Sports Direct,1197831,30-03-2021,South,Tennessee,Knoxville,Women's Street Footwear,19.00,135,257.00,141.00,Online
Sports Direct,1197831,28-08-2021,South,Alabama,Birmingham,Women's Athletic Footwear,34.00,135,459.00,312.00,Online
Foot Locker,1128299,03-09-2021,West,Hawaii,Honolulu,Men's Street Footwear,44.00,135,594.00,238.00,Online
Sports Direct,1128299,12-09-2021,West,Hawaii,Honolulu,Women's Street Footwear,74.00,135,999.00,350.00,Online
Walmart,1128299,18-09-2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60.00,135,810.00,300.00,Online
West Gear,1185732,04-09-2021,Northeast,New York,Albany,Women's Athletic Footwear,37.00,135,500.00,205.00,Online
West Gear,1185732,10-10-2021,Northeast,New York,Albany,Women's Athletic Footwear,45.00,135,608.00,249.00,Online
Kohl's,1185732,06-12-2021,West,Wyoming,Cheyenne,Men's Apparel,49.00,135,662.00,291.00,Online
Kohl's,1185732,09-10-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,38.00,135,513.00,251.00,Online
Kohl's,1185732,11-11-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,42.00,135,567.00,278.00,Online
Foot Locker,1185732,12-10-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,44.00,135,594.00,291.00,Online
Sports Direct,1185732,16-04-2021,Midwest,Michigan,Detroit,Women's Street Footwear,27.00,135,365.00,153.00,Online
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Men's Apparel,42.00,135,567.00,301.00,Online
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Street Footwear,41.00,135,554.00,266.00,Online
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Street Footwear,42.00,135,567.00,266.00,Online
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Apparel,58.00,135,783.00,290.00,Online
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,54.00,135,729.00,328.00,Online
Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,39.00,135,527.00,269.00,Online
Sports Direct,1128299,14-09-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,42.00,135,567.00,266.00,Online
Foot Locker,1128299,12-12-2021,Southeast,Georgia,Atlanta,Women's Apparel,64.00,135,864.00,302.00,Online
Amazon,1185732,05-09-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,44.00,135,594.00,291.00,Online
Amazon,1185732,08-10-2021,Midwest,Ohio,Columbus,Men's Apparel,50.00,135,675.00,331.00,Online
Amazon,1185732,11-10-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,59.00,135,797.00,398.00,Online
Amazon,1185732,22-01-2021,Midwest,Ohio,Columbus,Men's Street Footwear,37.00,135,500.00,270.00,Online
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Men's Apparel,57.00,135,770.00,346.00,Online
Foot Locker,1185732,06-12-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,41.00,135,554.00,255.00,Online
Foot Locker,1185732,16-12-2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,52.00,135,702.00,365.00,Online
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,48.00,135,648.00,343.00,Online
Foot Locker,1185732,15-06-2021,Northeast,Delaware,Wilmington,Women's Apparel,56.00,135,756.00,401.00,Online
Kohl's,1185732,14-11-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,60.00,135,810.00,381.00,Online
Sports Direct,1185732,12-06-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,54.00,135,729.00,365.00,Online
Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,53.00,135,716.00,301.00,Online
Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,58.00,135,783.00,423.00,Online
Sports Direct,1197831,10-01-2021,South,Texas,Dallas,Women's Athletic Footwear,41.00,135,554.00,304.00,Outlet
West Gear,1128299,01-03-2020,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35.00,135,473.00,146.00,Outlet
Sports Direct,1197831,10-03-2021,South,Alabama,Birmingham,Women's Athletic Footwear,36.00,135,486.00,326.00,Outlet
Foot Locker,1197831,02-04-2021,West,Idaho,Boise,Women's Apparel,26.00,135,351.00,183.00,Outlet
Foot Locker,1197831,03-06-2021,West,Idaho,Boise,Women's Street Footwear,20.00,135,270.00,103.00,Outlet
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Apparel,43.00,135,581.00,163.00,Outlet
Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Women's Street Footwear,46.00,135,621.00,255.00,Outlet
Sports Direct,1128299,14-09-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,32.00,135,432.00,160.00,Outlet
Sports Direct,1128299,14-09-2021,Southeast,Georgia,Atlanta,Women's Apparel,46.00,135,621.00,186.00,Outlet
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Men's Apparel,47.00,135,635.00,241.00,Outlet
Sports Direct,1197831,23-01-2021,South,Mississippi,Jackson,Men's Athletic Footwear,18.00,135,243.00,97.00,Outlet
Walmart,1197831,20-08-2021,South,Arkansas,Little Rock,Women's Street Footwear,40.00,135,540.00,238.00,Outlet
Walmart,1197831,19-09-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,26.00,135,351.00,144.00,Outlet
West Gear,1197831,20-11-2021,South,Arkansas,Little Rock,Women's Apparel,53.00,135,716.00,322.00,Outlet
West Gear,1197831,19-07-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35.00,135,473.00,180.00,Outlet
Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,39.00,135,527.00,247.00,Outlet
Foot Locker,1185732,24-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,58.00,134,777.00,420.00,Online
Sports Direct,1185732,03-08-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,29.00,134,389.00,183.00,Online
West Gear,1185732,05-04-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58.00,134,777.00,319.00,Online
West Gear,1128299,03-08-2020,West,Nevada,Las Vegas,Women's Apparel,68.00,133,904.00,235.00,Online
West Gear,1128299,03-12-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,57.00,133,758.00,334.00,Online
West Gear,1128299,13-04-2020,West,Colorado,Denver,Women's Apparel,74.00,133,984.00,423.00,Online
West Gear,1128299,08-04-2020,West,Washington,Seattle,Men's Apparel,82.00,133,1091.00,414.00,Online
Kohl's,1189833,03-03-2021,Midwest,Montana,Billings,Women's Apparel,56.00,133,745.00,283.00,Online
Kohl's,1189833,03-06-2021,Midwest,Montana,Billings,Women's Street Footwear,42.00,133,559.00,335.00,Online
Sports Direct,1197831,21-03-2021,South,Tennessee,Knoxville,Women's Apparel,32.00,133,426.00,272.00,Online
Sports Direct,1197831,24-04-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,42.00,133,559.00,385.00,Online
Sports Direct,1197831,25-04-2021,South,Tennessee,Knoxville,Men's Apparel,49.00,133,652.00,345.00,Online
Sports Direct,1197831,05-12-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,52.00,133,692.00,477.00,Online
Foot Locker,1128299,06-10-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,74.00,133,984.00,374.00,Online
West Gear,1185732,02-10-2021,Northeast,New York,Albany,Women's Athletic Footwear,37.00,133,492.00,207.00,Online
West Gear,1185732,03-08-2021,Northeast,New York,Albany,Men's Apparel,51.00,133,678.00,332.00,Online
Kohl's,1185732,05-10-2021,West,Wyoming,Cheyenne,Men's Apparel,45.00,133,599.00,251.00,Online
Sports Direct,1128299,23-12-2021,Southeast,Virginia,Richmond,Men's Apparel,72.00,133,958.00,488.00,Online
Sports Direct,1185732,15-05-2021,Midwest,Michigan,Detroit,Women's Street Footwear,44.00,133,585.00,234.00,Online
West Gear,1185732,01-11-2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,23.00,133,306.00,144.00,Online
West Gear,1128299,23-12-2021,West,Oregon,Portland,Men's Apparel,72.00,133,958.00,479.00,Online
Foot Locker,1197831,01-05-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,33.00,133,439.00,233.00,Online
Sports Direct,1197831,08-08-2021,West,Idaho,Boise,Men's Apparel,52.00,133,692.00,318.00,Online
Foot Locker,1197831,12-04-2021,West,Idaho,Boise,Men's Apparel,50.00,133,665.00,326.00,Online
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Street Footwear,51.00,133,678.00,319.00,Online
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Street Footwear,33.00,133,439.00,215.00,Online
Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Women's Apparel,59.00,133,785.00,282.00,Online
Sports Direct,1185732,16-12-2021,South,Mississippi,Jackson,Women's Athletic Footwear,56.00,133,745.00,387.00,Online
Kohl's,1197831,20-11-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23.00,133,306.00,165.00,Online
Sports Direct,1185732,09-10-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36.00,133,479.00,239.00,Online
Foot Locker,1185732,09-07-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,34.00,133,452.00,181.00,Online
